id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
754989697105926489,Updated 1BR Apartment in Capitol Hill,48005494,Zeus,,"Capitol Hill, Lincoln Park",38.88804,-76.99602,Entire home/apt,66,31,0,,,145,352,0,
754990829691428215,Unique Garden-Themed Loft Space w/Parking by Metro,6165522,Jordan,,"Eastland Gardens, Kenilworth",38.90524,-76.94489,Entire home/apt,70,31,0,,,8,365,0,
755000148910607998,NEW! Newly Renovated DC Escape: Near Union Market!,122382567,Evolve,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90668,-76.98071,Entire home/apt,185,2,0,,,28,341,0,Hosted License: 5007242201001627
755005092126219776,Beautiful 1 Bedroom apartment- Center of DC,36085715,Chantay,,"Union Station, Stanton Park, Kingman Park",38.90798,-77.00297,Private room,120,1,3,2022-11-14,2.25,1,365,3,Exempt
755169036223222195,Modern 5BR Columbia Heights Townhouse,48005494,Zeus,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92343,-77.03209,Entire home/apt,236,31,0,,,145,332,0,
755210107765629620,Historic DC townhome near the Harbor,367480436,TW Casper Inc,,"Congress Heights, Bellevue, Washington Highlands",38.82541,-76.99988,Entire home/apt,207,2,1,2022-12-18,1.0,1,169,1,"Hosted License: 5007242201002491
Unhosted License: 5007262201002469"
755244673496916420,Quiet Lovely one Bedroom SE. DC,454194572,Yonas,,"Congress Heights, Bellevue, Washington Highlands",38.84733,-77.00141,Entire home/apt,64,1,2,2022-11-20,1.67,3,88,2,Exempt
755393140408506059,Bright Top Floor On Georgetown Cobblestone Street,486831476,Page,,"Georgetown, Burleith/Hillandale",38.9079,-77.06415,Entire home/apt,139,2,7,2022-12-04,5.83,1,224,7,Exempt
755638859516677322,Sojourn | The District | Co Living,39930655,Team,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90423,-77.02339,Private room,53,31,0,,,166,354,0,
755658527435130308,Travelers suite 5 min walk to center city,390256204,Collin,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.90966,-77.00698,Private room,53,1,2,2022-11-18,1.71,25,298,2,Exempt
755760300830921064,Amazing 2 bedroom apt - centrally located in DC!,458318467,Kim,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.92445,-76.99376,Entire home/apt,110,1,3,2022-12-05,2.37,1,239,3,Hosted License: 5007242201002463
755826392706898865,Sunny Private Bedroom on Capitol Hill | Cortado,479677537,Cortado,,"Capitol Hill, Lincoln Park",38.89129,-76.99144,Private room,108,31,0,,,10,213,0,
755930577126332978,Spacious Bedroom In NorthWest DC,437660791,Eddie,,"Brightwood Park, Crestwood, Petworth",38.95128,-77.01672,Private room,47,1,0,,,19,365,0,Exempt
756516083521053973,"Lovely 5-bedroom Apt in Washington, DC.",17433068,Leighton,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.9174,-77.00062,Entire home/apt,379,2,2,2022-12-11,2.0,1,273,2,"Hosted License: 5007242201002461
Unhosted License: 5007262201002457"
756541383318057896,3 level 3 bdrm town house w/3 free parking spaces,443511029,Jimmy,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.9094932,-76.98358189999999,Entire home/apt,307,1,1,2022-11-25,1.0,6,334,1,Hosted License: 5007242201001376
756710711935792732,Northeast DC Homestay / H Street / Union Market,484050646,Olivia,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90608,-76.9816,Entire home/apt,109,31,3,2022-11-18,2.5,2,254,3,Exempt
757126830536619351,"DC Treehouse - Charming, private 1-bdrm ADU in DC",27659990,Chris,,"Brookland, Brentwood, Langdon",38.93279,-76.97421,Entire home/apt,150,2,0,,,1,167,0,Hosted License: 5007242201002470
757415994316941690,Sunny Studio Apartment in the Heart of Petworth!,19291209,Dina,,"Brightwood Park, Crestwood, Petworth",38.94044,-77.02235,Entire home/apt,40,31,0,,,1,60,0,
758006519347352811,Cozy Room a Hop Skip and a Jump from the Capitol,475654333,Mark,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.8725054,-76.96239320000001,Private room,73,31,0,,,1,90,0,
758031518583313157,Charming 3BR Home in Mount Pleasant,48005494,Zeus,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93034,-77.03855,Entire home/apt,119,31,0,,,145,365,0,
758058626093155553,Furnished studio in the heart of Washington D.C,203386205,Lewis,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89556,-77.01177,Entire home/apt,55,31,0,,,1,106,0,
758510491755220857,2-bedroom apartment in the heart of Adams Morgan,226254381,Fernando,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92421,-77.03971,Entire home/apt,204,1,3,2022-11-27,3.0,1,357,3,Exempt
759432663981043529,Beautiful 3 BR Rowhouse in Heart of Bloomingdale,53298871,Sam,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91222,-77.01144,Entire home/apt,225,2,0,,,1,87,0,Hosted License: 5007262201002458
759930413462490746,"Private room in DC w/ Free street parking,",45619552,Kj,,"Mayfair, Hillbrook, Mahaning Heights",38.8973298,-76.9421266,Private room,79,31,0,,,1,331,0,Hosted License: 0000000000000100
760029365089918277,Argyle House: Art Lovers and Free Parking!,23295575,Taiya,,"Brightwood Park, Crestwood, Petworth",38.94293,-77.04348,Entire home/apt,152,31,0,,,1,309,0,
760077358678394235,Private room w/ Private BR,390256204,Collin,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.90966,-77.00698,Private room,62,1,3,2022-12-05,3.0,25,349,3,Exempt
760109908996193449,Cozy Garden Apartment - 3 blocks from Shaw metro!,482937984,Meridith,,"Shaw, Logan Circle",38.91132341934684,-77.02013377100229,Entire home/apt,131,3,1,2022-11-28,1.0,2,146,1,Exempt
760139811040969744,The Grand Dame of Shaw-Between Shaw & Logan Circle,46630199,Home Sweet City,,"Shaw, Logan Circle",38.90727,-77.02544,Entire home/apt,119,3,2,2022-12-07,2.0,89,153,2,Hosted License: 5007242201002322
760275904698656180,Cozy 2 bd w/patio and parking permit available,466457646,Brim,,"Union Station, Stanton Park, Kingman Park",38.89978,-76.98826,Entire home/apt,206,2,1,2022-12-09,1.0,2,352,1,Hosted License: 5007242201001289
760776810562349044,Brand new Noma Studio,30283594,Global Luxury Suites,,"Union Station, Stanton Park, Kingman Park",38.9029,-77.00769,Entire home/apt,99,31,0,,,44,90,0,Hosted License: 2200553000000000
760844477092225408,Parking-Workspace-2 BR-Kitchen,163696636,Danielle,,"Congress Heights, Bellevue, Washington Highlands",38.82135,-77.00605,Entire home/apt,101,2,5,2022-12-14,5.0,1,26,5,Hosted License: 5007242201002467
760959765993268082,Sojourn on 5th | Pets Welcome,39930655,Team,,"Capitol Hill, Lincoln Park",38.88125,-76.99826,Entire home/apt,121,31,0,,,166,335,0,Exempt
761114697758184600,"Condo in heart of DC, half mile from White House",32378753,Jane,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89735,-77.02548,Entire home/apt,310,1,1,2022-11-27,1.0,1,341,1,Hosted License: 5007242100000005
761451509103747346,Bright & airy home in Petworth (with parking!),4159134,Jeremy,,"Brightwood Park, Crestwood, Petworth",38.95413,-77.02798,Entire home/apt,134,4,1,2022-12-11,1.0,4,354,1,Hosted License: 5007242201002462
761463736626590659,"Dog-friendly+FASTwifi+50""Roku+Workspace+Pack'nPlay",487806,Stay BnB DC,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.919,-77.01369,Entire home/apt,115,2,2,2022-11-29,2.0,35,71,2,Hosted License: 5007242201002463
761505124406598095,Sojourn on the Hill,39930655,Team,,"Capitol Hill, Lincoln Park",38.88396,-77.00278,Entire home/apt,105,31,0,,,166,337,0,
761523124392511414,NEW! Lovely Washington DC Townhome < 3 Mi to Dtwn!,122382567,Evolve,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91604,-77.00055,Entire home/apt,225,3,0,,,28,346,0,Hosted License: 5007242201000321
761523248600519939,NEW! Classic DC Retreat ~ 3 Mi to National Mall!,122382567,Evolve,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93439,-77.04394,Entire home/apt,164,2,0,,,28,23,0,Hosted License: 5007262201002430
761757050205418701,Orange Door Abode,28274998,Rhianna,,Historic Anacostia,38.8603478,-76.9865917,Entire home/apt,212,1,3,2022-12-12,3.0,9,161,3,Hosted License: 5007242201002473
762146203396788656,Furnished Apartment #1610: Mount Pleasant,294545484,June,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92996,-77.04332,Entire home/apt,152,91,0,,,189,364,0,
762274647651404421,Full Bedroom C/w Private Bathroom in #1575,294545484,June,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93532,-77.03459,Private room,114,91,0,,,189,364,0,
762275821129359656,Furnished Full Bedroom A in #1633,294545484,June,,"Brightwood Park, Crestwood, Petworth",38.93781,-77.03373,Private room,97,91,0,,,189,364,0,
762383084025310473,DC Penthouse With Private Terrace,468854231,Jason,,"Union Station, Stanton Park, Kingman Park",38.89868,-76.97845,Entire home/apt,152,2,0,,,1,356,0,Exempt
762533848038047117,Perfect Location! Quiet & Cheerful Room in D.C.,247090104,Eliamani,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91800697152704,-77.01101560145617,Private room,45,2,1,2022-12-05,1.0,2,252,1,Hosted License: 5007242201002451
762548307248475756,Perfect Location! Quiet & Modern Room in D.C. Home,247090104,Eliamani,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91800305862444,-77.01089791953564,Private room,61,2,3,2022-12-06,3.0,2,228,3,Hosted License: 5007242201002451
763020320364270647,Newly Spacious 2Bed 2Bath Condo+Private Roof Deck,488242955,Dhrupal,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.903271,-76.9816848,Entire home/apt,119,90,0,,,1,365,0,
763022370030594226,"Comfort and Convenience! Pets Allowed, Live Music",174792040,RoomPicks By Victoria,,"Dupont Circle, Connecticut Avenue/K Street",38.90526,-77.04702,Private room,373,1,0,,,54,117,0,Exempt
763286000124616635,LUXE Kalorama 5-BR Townhome Close to Dupont Circle,488290524,Veda,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91466,-77.04926,Entire home/apt,665,3,2,2022-12-09,2.0,1,237,2,Hosted License: 5007262201002382
763336897902727686,"2 BDR, 2 Bath - Lux Amenities I Patio I Concierge",49254665,Patricia,,"Near Southeast, Navy Yard",38.8788507,-77.0060462,Entire home/apt,290,31,0,,,1,362,0,Exempt
763985611501573900,"Sunny,  Stylish Oasis Noma/Gallaudet *15% Discount",1162748,Horace,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.9066409,-76.9851943,Entire home/apt,193,2,0,,,1,171,0,Hosted License: 5007242201002467
764580955015049108,oak street basement apartment,176304871,Jason,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9340686,-77.0314611,Private room,66,31,0,,,3,323,0,
764726564599411423,Upscale Modern Luxury Condo,376678366,Nesha,,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.95203,-77.0085,Entire home/apt,80,30,0,,,2,264,0,Exempt
765036733754850856,Petworth Apartment,4159134,Jeremy,,"Brightwood Park, Crestwood, Petworth",38.95377,-77.02763,Entire home/apt,55,1,0,,,4,350,0,Hosted License: 5007242201002462
765297996223005424,"Relax and Unwind! Pets Allowed, Near White House!",174792040,RoomPicks By Victoria,,"Dupont Circle, Connecticut Avenue/K Street",38.90586,-77.04661,Private room,373,1,0,,,54,117,0,Exempt
765301626185111234,"Pleasant Stay, Convenient Location! Pets Allowed",174792040,RoomPicks By Victoria,,"West End, Foggy Bottom, GWU",38.90539,-77.04823,Private room,373,1,0,,,54,117,0,Exempt
765356769605878920,Private room Inside 2 br 1 ba,390256204,Collin,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90774,-76.98349,Private room,49,1,0,,,25,352,0,Exempt
765377155752845936,Travelers Suite 2,390256204,Collin,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91213,-77.01193,Entire home/apt,56,1,0,,,25,340,0,Exempt
765377909547512330,Cozy Suitr 15 min frm DTWN,390256204,Collin,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90839,-76.98306,Private room,49,1,0,,,25,355,0,Exempt
765758950869249150,Furnished Full Bedroom B in #1596: Edgewood,294545484,June,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91981,-77.00241,Private room,85,91,0,,,189,364,0,
765760054217912712,Five Star  Basement Apartment,35377710,Syr,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91619,-77.0069,Entire home/apt,128,3,0,,,2,108,0,Hosted License: 5007242201002361
765761480695767738,Furnished Full Bedroom D in #913: Dupont Circle,294545484,June,,"Dupont Circle, Connecticut Avenue/K Street",38.91444,-77.04111,Private room,86,91,0,,,189,364,0,
765779921805051687,Furnished Queen Bedroom A in #1615: Bloomingdale,294545484,June,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91771,-77.00979,Private room,103,91,0,,,189,364,0,
765782459497685404,Furnished Queen Bedroom B in #1623: Logan Circle,294545484,June,,"Shaw, Logan Circle",38.91311,-77.03046,Private room,100,91,0,,,189,364,0,
765783457793784230,"Mount Vernon studio w/ pool, w/d & gym, nr Metro",107434423,Blueground,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.9015012,-77.0180106,Entire home/apt,135,32,0,,,214,182,0,
765808497787703739,Modern Victorian Apt.,35377710,Syr,,"Shaw, Logan Circle",38.90873,-77.02866,Entire home/apt,144,1,0,,,2,335,0,Hosted License: 5007242201000445
765821710220659828,Comfy Mount Vernon studio w/ Gym,107434423,Blueground,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90072,-77.01875,Entire home/apt,124,32,0,,,214,233,0,
765822069810738423,"Mount Vernon 1BR w/ gym, pool, w/d, nr metro",107434423,Blueground,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90412539999999,-77.0165367,Entire home/apt,128,32,0,,,214,352,0,
765824223810031098,"Mount Vernon 1BR w/ gym, pool nr Convention Center",107434423,Blueground,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90394,-77.01724,Entire home/apt,146,32,0,,,214,304,0,
765824616297591235,Logan Circle 1BR w/ Gym & W/D nr Franklin Sq,107434423,Blueground,,"Shaw, Logan Circle",38.90603,-77.03018,Entire home/apt,179,32,0,,,214,262,0,
765926351860435299,Stay Cozy in CoHi DC,478854915,Victoria,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92439,-77.02788,Entire home/apt,129,2,1,2022-12-13,1.0,2,234,1,Exempt
765993321554754705,Pretty in Petworth-Walkable to Metro & Restaurants,46630199,Home Sweet City,,"Brightwood Park, Crestwood, Petworth",38.9411,-77.01993,Entire home/apt,152,3,0,,,89,179,0,Unhosted License: 5007262201002471
766160967108801237,Quintessential DC row house,31921120,Bethel,,"Union Station, Stanton Park, Kingman Park",38.8974622,-76.98087939999999,Entire home/apt,112,2,0,,,1,80,0,Hosted License: 5007242201002478
766213161146587093,"Apartment Efficiency 1 bed, Nice Bathroom",7382157,Ann,,"Union Station, Stanton Park, Kingman Park",38.89551,-76.97487,Entire home/apt,42,7,1,2022-12-07,1.0,2,339,1,"Hosted License: 5005180007773456
Unhosted License: 5001600144245667"
766689976215429869,Private Bedroom/bath in townhome,721359,Odomitchi,,"Union Station, Stanton Park, Kingman Park",38.89673,-76.99833,Private room,34,45,0,,,2,65,0,
766784529072711670,NEW! Ideally Located DC Home w/ Pool Table & Patio,122382567,Evolve,,"Brookland, Brentwood, Langdon",38.9297,-76.98336,Entire home/apt,199,2,0,,,28,302,0,"Hosted License: 5007242201001686
Unhosted License: 5007262201001687"
768139116452777824,"Comfort and Convenience! City View, Pets Allowed",174792040,RoomPicks By Victoria,,"Dupont Circle, Connecticut Avenue/K Street",38.90399,-77.0471,Private room,272,1,0,,,54,116,0,Exempt
768139713049573473,Short Distance From The Most Well-known Sights!,174792040,RoomPicks By Victoria,,"West End, Foggy Bottom, GWU",38.90579,-77.04716,Private room,272,1,0,,,54,116,0,Exempt
768140116514070874,A Place You'll Surely Enjoy! Pets Allowed,174792040,RoomPicks By Victoria,,"West End, Foggy Bottom, GWU",38.90529,-77.04826,Private room,272,1,0,,,54,116,0,Exempt
768143307606904228,Prime Location! Onsite Live Music/Performance,174792040,RoomPicks By Victoria,,"West End, Foggy Bottom, GWU",38.90515,-77.04784,Private room,246,1,0,,,54,115,0,Exempt
768144101648017443,An Undeniable Jewel in Washington DC! Pets Allowed,174792040,RoomPicks By Victoria,,"West End, Foggy Bottom, GWU",38.90534,-77.04822,Private room,246,1,0,,,54,115,0,Exempt
768144441482161949,Perfect Spot for a Fun Vacation! With Live Music!,174792040,RoomPicks By Victoria,,"Dupont Circle, Connecticut Avenue/K Street",38.90408,-77.04797,Private room,246,1,0,,,54,115,0,Exempt
768147805460865227,"Prime Location! Pets Allowed, Live Performance",174792040,RoomPicks By Victoria,,"West End, Foggy Bottom, GWU",38.90515,-77.0483,Private room,245,1,0,,,54,100,0,Exempt
768148542955042577,Undeniable Jewel in Washington DC! Live Music,174792040,RoomPicks By Victoria,,"West End, Foggy Bottom, GWU",38.90544,-77.04791,Private room,245,1,0,,,54,100,0,Exempt
768148889775295943,Enjoy a Hassle-free & Soothing Stay! Pets Allowed,174792040,RoomPicks By Victoria,,"Dupont Circle, Connecticut Avenue/K Street",38.90519,-77.04736,Private room,245,1,0,,,54,100,0,Exempt
768152993990630012,"Make Yourself At Home! Pets Allowed, Live Music",174792040,RoomPicks By Victoria,,"Dupont Circle, Connecticut Avenue/K Street",38.90422,-77.0483,Private room,293,1,0,,,54,114,0,Exempt
768153836059775384,Relax and Recharge! Pet-friendly Property,174792040,RoomPicks By Victoria,,"Dupont Circle, Connecticut Avenue/K Street",38.90512,-77.04721,Private room,293,1,0,,,54,114,0,Exempt
768154167176021121,Indulge in Home-Like Comfort! Pets Allowed,174792040,RoomPicks By Victoria,,"Dupont Circle, Connecticut Avenue/K Street",38.90444,-77.04719,Private room,293,1,0,,,54,114,0,Exempt
768157705147819907,Spacious Good-Value Accommodation! Pets Allowed,174792040,RoomPicks By Victoria,,"Dupont Circle, Connecticut Avenue/K Street",38.90389,-77.04794,Private room,295,1,0,,,54,112,0,Exempt
768158755044787161,Making The Best Memories Along The Way! Live Music,174792040,RoomPicks By Victoria,,"Dupont Circle, Connecticut Avenue/K Street",38.90374,-77.04727,Private room,295,1,0,,,54,112,0,Exempt
768159592232846791,Comfort and Convenience! Pet-friendly Property,174792040,RoomPicks By Victoria,,"Dupont Circle, Connecticut Avenue/K Street",38.90362,-77.04695,Private room,294,1,0,,,54,112,0,Exempt
768164469645238921,"Rare Find! Pet-friendly, Live Music/Performane",174792040,RoomPicks By Victoria,,"West End, Foggy Bottom, GWU",38.90514,-77.04862,Private room,259,1,0,,,54,123,0,Exempt
768534491161341082,Private BR-3 Mins walk to Subway,437660791,Eddie,,"Congress Heights, Bellevue, Washington Highlands",38.84078,-76.99086,Private room,36,1,1,2022-12-15,1.0,19,357,1,Exempt
768624885480662344,Ideal Place For Unforgettable Occasions!,174792040,RoomPicks By Victoria,,"West End, Foggy Bottom, GWU",38.90568,-77.04874,Private room,259,1,0,,,54,123,0,Exempt
768625283326662151,Great Relaxing Overnight Stay! Pets Allowed,174792040,RoomPicks By Victoria,,"West End, Foggy Bottom, GWU",38.90564,-77.04799,Private room,259,1,0,,,54,123,0,Exempt
768631946443227282,Comfort and Convenience! Pet-friendly Property,174792040,RoomPicks By Victoria,,"Dupont Circle, Connecticut Avenue/K Street",38.90548,-77.04695,Private room,233,1,0,,,54,117,0,Exempt
768632256895071031,A Place You'll Surely Enjoy! Pet-friendly,174792040,RoomPicks By Victoria,,"Dupont Circle, Connecticut Avenue/K Street",38.90519,-77.04682,Private room,233,1,0,,,54,117,0,Exempt
768632407438694634,"Ideal Mix of Value, Comfort & Convenience!",174792040,RoomPicks By Victoria,,"Dupont Circle, Connecticut Avenue/K Street",38.90527,-77.04692,Private room,233,1,0,,,54,117,0,Exempt
768635010193935464,Make Your Trip Unforgettable! Pet-friendly,174792040,RoomPicks By Victoria,,"West End, Foggy Bottom, GWU",38.90425,-77.04871,Private room,233,1,0,,,54,110,0,Exempt
768636770452718893,Short Distance From The Most Well-known Sights,174792040,RoomPicks By Victoria,,"West End, Foggy Bottom, GWU",38.90591,-77.04835,Private room,233,1,0,,,54,110,0,Exempt
768637122444820029,A Place You'll Surely Enjoy! Pets Allowed,174792040,RoomPicks By Victoria,,"Dupont Circle, Connecticut Avenue/K Street",38.90426,-77.04657,Private room,233,1,0,,,54,110,0,Exempt
768637145710226511,"Comfort and Convenience! Pets Allowed, Live Music",174792040,RoomPicks By Victoria,,"Dupont Circle, Connecticut Avenue/K Street",38.90443,-77.04689,Private room,232,1,0,,,54,109,0,Exempt
768637145842862946,"Relax and Recharge! Pets Allowed, Live Music",174792040,RoomPicks By Victoria,,"Dupont Circle, Connecticut Avenue/K Street",38.9051,-77.047,Private room,232,1,0,,,54,109,0,Exempt
768637149652200269,Your Home Away From Home! Pets Allowed,174792040,RoomPicks By Victoria,,"West End, Foggy Bottom, GWU",38.90561,-77.04737,Private room,232,1,0,,,54,109,0,Exempt
768638626819436204,"Prime Location! 2 Convenient Units, Pets Allowed",174792040,RoomPicks By Victoria,,"Dupont Circle, Connecticut Avenue/K Street",38.90597,-77.04671,Private room,544,1,0,,,54,116,0,Exempt
768638776299208893,Convenient Stay! 2 Comfortable Units w/ City View,174792040,RoomPicks By Victoria,,"Dupont Circle, Connecticut Avenue/K Street",38.90407,-77.04845,Private room,544,1,0,,,54,116,0,Exempt
768638997194122156,"Relax and Recharge! 2 Relaxing Units, City View",174792040,RoomPicks By Victoria,,"Dupont Circle, Connecticut Avenue/K Street",38.90368,-77.04681,Private room,544,1,0,,,54,116,0,Exempt
768641844025318093,"Prime Location! 4 City View Units, Pets Allowed",174792040,RoomPicks By Victoria,,"Dupont Circle, Connecticut Avenue/K Street",38.90441,-77.04781,Private room,1088,1,0,,,54,116,0,Exempt
768642031456965939,Comfort and Convenience! 4 Relaxing Units,174792040,RoomPicks By Victoria,,"West End, Foggy Bottom, GWU",38.90519,-77.04819,Private room,1088,1,0,,,54,116,0,Exempt
768642436857540009,"Relax and Unwind! 4 Comfortable Units, Live Music",174792040,RoomPicks By Victoria,,"Dupont Circle, Connecticut Avenue/K Street",38.90538,-77.04708,Private room,1088,1,0,,,54,116,0,Exempt
768669548909639575,Modern Cozy DC apartment,277252744,Angela,,"Capitol View, Marshall Heights, Benning Heights",38.88464,-76.92859,Entire home/apt,74,31,0,,,1,365,0,Hosted License: 5431238659462356
768794644041157730,Heart of DC 3 bed Lux Apartment,486579103,Sue,,"Brookland, Brentwood, Langdon",38.92993,-76.97608,Private room,249,2,0,,,1,346,0,Exempt
769199247460520558,Travelers suite 15 frm DTWN,390256204,Collin,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90744,-76.9833,Private room,52,1,0,,,25,354,0,Exempt
769675726403840438,Private Oasis in the City.,325414537,Sam,,"River Terrace, Benning, Greenway, Dupont Park",38.8903,-76.94877,Private room,50,2,7,2022-12-16,7.0,2,73,7,Hosted License: 5007242201002340
770229948413120699,Brand new 3 bedroom townhouse with free parking,52049993,Lila,,"North Michigan Park, Michigan Park, University Heights",38.94504,-76.9899,Entire home/apt,119,30,0,,,2,151,0,Exempt
770242566796997167,Centric Room Near 14th St,13500300,Daniel,,"Shaw, Logan Circle",38.91258705256635,-77.0334842576721,Private room,70,5,0,,,1,22,0,Exempt
770667805688845718,Premier|2 bedroom| Downtown|Pool,8139997,Jay,,"West End, Foggy Bottom, GWU",38.90102794701847,-77.05251875710769,Entire home/apt,223,30,0,,,7,360,0,Exempt
770842810808450651,Spacious DC Home w/parking-near Metro and Downtown,79071533,Jordan,,Historic Anacostia,38.86274,-76.99102,Entire home/apt,95,10,0,,,3,261,0,Hosted License: 5007242201001271
770895650077849639,Cozy Suite 15 min from Dtwn 1,390256204,Collin,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90728,-76.98523,Private room,42,1,0,,,25,356,0,Exempt
770942855493737226,Way beyond the Airbeds,360380092,Ryan,,"Congress Heights, Bellevue, Washington Highlands",38.83127,-77.0006,Entire home/apt,360,1,0,,,5,365,0,Unhosted License: 5007262201001222
770951956092378088,Cozy Suite in Center City 1,390256204,Collin,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91145,-77.00877,Private room,45,1,0,,,25,340,0,Exempt
771013011093576288,Historic home plus in-law suite,4159134,Jeremy,,"Brightwood Park, Crestwood, Petworth",38.95467,-77.02829,Entire home/apt,201,1,1,2022-12-17,1.0,4,350,1,Hosted License: 5007242201002462
771040470373195613,Furnished Full Bedroom D in #1649: Logan Circle,294545484,June,,"Shaw, Logan Circle",38.91308,-77.03102,Private room,103,91,0,,,189,364,0,
771042015929428730,Furnished Queen Bedroom A in #1649: Logan Circle,294545484,June,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91501,-77.03037,Private room,104,91,0,,,189,364,0,
771044595512546354,Furnished Queen Bedroom B in #1110: Capitol Hill,294545484,June,,"Union Station, Stanton Park, Kingman Park",38.89759,-76.98387,Private room,95,91,0,,,189,364,0,
771044912004719993,Furnished Queen Bedroom B in #1645: Trinidad,294545484,June,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90374,-76.98638,Private room,91,91,0,,,189,364,0,
771046407238558568,Furnished Queen Bedroom C in #1110: Capitol Hill,294545484,June,,"Union Station, Stanton Park, Kingman Park",38.89706,-76.98314,Private room,100,91,0,,,189,364,0,
771048114425167389,Furnished Queen Bedroom D in #1623: Logan Circle,294545484,June,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91452,-77.03115,Private room,103,91,0,,,189,364,0,
771050790800989070,Furnished Studio (Full) in #1595: Edgewood,294545484,June,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.92126,-77.00358,Private room,113,91,0,,,189,364,0,
771053841273025501,Furnished Twin Bedroom A in #1636: Near NorthEast,294545484,June,,"Union Station, Stanton Park, Kingman Park",38.90445,-76.9987,Private room,90,91,0,,,189,364,0,
771058418478706472,Queen Bedroom 1B W/Private Patio in #526,294545484,June,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.88209,-77.02181,Private room,99,91,0,,,189,364,0,
771059153700173807,Queen Bedroom 2D w/Private Bathroom in #466,294545484,June,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92974,-77.03847,Private room,98,91,0,,,189,363,0,
771059772883718057,Queen Bedroom A w/ Private Bathroom in #1110,294545484,June,,"Union Station, Stanton Park, Kingman Park",38.89667,-76.98391,Private room,106,91,0,,,189,364,0,
771061700216403637,Queen Bedroom A w/ Private Bathroom in #1596,294545484,June,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.92045,-77.00248,Private room,85,91,0,,,189,365,0,
771063303071252119,Queen Bedroom A/w Private Bathroom in #1630,294545484,June,,"Brightwood Park, Crestwood, Petworth",38.94951,-77.02709,Private room,117,91,0,,,189,364,0,
771064503393358330,Queen Bedroom B w/Private Bathroom in #1633,294545484,June,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93617,-77.03406,Private room,113,91,0,,,189,364,0,
